Current step: 1
Physical elapsed time: 0.000000000
CPU time: 0.000000000
id     	p[0]     	p[1]     	p[2]     	v[0]     	v[1]     	v[2]     	F[0]     	F[1]     	F[2]
1234	0.018063	0.029005	0.006913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1235	0.018726	0.028999	0.009269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1236	0.019089	0.031162	0.001519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1237	0.018235	0.030582	0.004726	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1238	0.019584	0.030595	0.005287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1239	0.018434	0.030338	0.007334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1240	0.018533	0.030477	0.006313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1241	0.018590	0.030517	0.008679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1242	0.019686	0.033762	0.001194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1243	0.018107	0.032146	0.002998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1244	0.018323	0.033964	0.002213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1245	0.019044	0.032452	0.005115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1246	0.019417	0.033437	0.009496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1247	0.018110	0.032716	0.008767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1248	0.019207	0.034441	0.003739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1249	0.018001	0.035443	0.002877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1250	0.018174	0.035531	0.004610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1251	0.018484	0.034747	0.005608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1252	0.019885	0.034785	0.006826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1253	0.018687	0.035275	0.008461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1254	0.018904	0.034284	0.009904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1255	0.019172	0.036379	0.001274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1256	0.018084	0.036049	0.003743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1257	0.018494	0.037144	0.002449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1258	0.019151	0.036280	0.002656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1259	0.018607	0.036468	0.005676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1260	0.018884	0.037255	0.004419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1261	0.018648	0.036057	0.006597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1262	0.018161	0.037468	0.006989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1263	0.019218	0.036274	0.009722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1264	0.018145	0.037010	0.008598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1265	0.018190	0.038928	0.001528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1266	0.018210	0.038563	0.002636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1267	0.019189	0.038450	0.006314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1268	0.019340	0.038504	0.008309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1269	0.021058	0.001092	0.002814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1270	0.020651	0.001901	0.004634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1271	0.021422	0.001320	0.005270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1272	0.020334	0.002050	0.003350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1273	0.020435	0.002502	0.002092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1274	0.021489	0.002189	0.002850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1275	0.021352	0.003166	0.003086	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1276	0.020118	0.003114	0.006299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1277	0.021789	0.002267	0.007257	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1278	0.020520	0.003870	0.007047	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1279	0.021117	0.003027	0.008325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1280	0.020589	0.002869	0.009281	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1281	0.020619	0.004136	0.003259	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1282	0.020728	0.005307	0.002351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1283	0.021193	0.004991	0.003454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1284	0.020761	0.004295	0.004313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1285	0.020106	0.005677	0.004908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1286	0.021120	0.005388	0.005000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1287	0.020301	0.004729	0.006202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1288	0.021031	0.005483	0.008102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1289	0.020514	0.005429	0.009891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1290	0.020538	0.004010	0.008647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1291	0.020352	0.006409	0.003239	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1292	0.020052	0.006544	0.005884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1293	0.020796	0.007227	0.006162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1294	0.021960	0.006766	0.009994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1295	0.020372	0.009284	0.002334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1296	0.021662	0.009110	0.003064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1297	0.021181	0.008458	0.002100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1298	0.020803	0.008983	0.004429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1299	0.020254	0.009363	0.006832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1300	0.021735	0.008807	0.009699	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1301	0.021510	0.010345	0.001814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1302	0.020234	0.010711	0.003186	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1303	0.020241	0.010188	0.004472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1304	0.021770	0.010667	0.004948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1305	0.020486	0.011576	0.007354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1306	0.021152	0.011302	0.006183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1307	0.020874	0.010352	0.006460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1308	0.020319	0.010567	0.009996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1309	0.020022	0.013316	0.001038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1310	0.020290	0.012367	0.001227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1311	0.020968	0.012113	0.002193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1312	0.021118	0.013823	0.003463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1313	0.020134	0.012335	0.004448	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1314	0.020897	0.013227	0.004902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1315	0.021722	0.012420	0.006154	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1316	0.020345	0.013494	0.006082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1317	0.020498	0.012686	0.009438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1318	0.020400	0.014835	0.003768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1319	0.020909	0.014614	0.002327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1320	0.020948	0.014222	0.006510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1321	0.020060	0.014995	0.006767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1322	0.021024	0.015102	0.008107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1323	0.021233	0.014257	0.009095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1324	0.021123	0.016102	0.002313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1325	0.020981	0.016061	0.004371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1326	0.020009	0.016878	0.006160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1327	0.020957	0.016543	0.007470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1328	0.020798	0.016005	0.009834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1329	0.020205	0.016704	0.008880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1330	0.020782	0.019091	0.001505	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1331	0.020884	0.018125	0.003146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1332	0.020426	0.018027	0.004536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1333	0.020275	0.019426	0.005150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1334	0.020112	0.019337	0.006387	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1335	0.020732	0.018018	0.006675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1336	0.020546	0.018161	0.008489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1337	0.020776	0.018570	0.009472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1338	0.021255	0.021224	0.004038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1339	0.020862	0.020590	0.005107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1340	0.020073	0.021077	0.004486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1341	0.021129	0.020207	0.006123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1342	0.020437	0.022806	0.001406	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1343	0.020037	0.023646	0.003053	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1344	0.021590	0.023212	0.003107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1345	0.020938	0.022013	0.002617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1346	0.020151	0.022595	0.004025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1347	0.021577	0.022970	0.004277	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1348	0.020837	0.022590	0.006367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1349	0.020835	0.022874	0.009928	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1350	0.020885	0.023079	0.008219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1351	0.020002	0.024654	0.001013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1352	0.020058	0.024052	0.001991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1353	0.021170	0.024774	0.002328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1354	0.020010	0.024836	0.005763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1355	0.020226	0.024406	0.004836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1356	0.020271	0.025975	0.004440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1357	0.021554	0.024446	0.006437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1358	0.020791	0.025358	0.006951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1359	0.020961	0.024500	0.009020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1360	0.021673	0.025645	0.009782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1361	0.020497	0.026059	0.001997	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1362	0.020055	0.027166	0.001332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1363	0.020127	0.026189	0.003343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1364	0.020496	0.026673	0.005495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1365	0.021631	0.026149	0.004349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1366	0.020396	0.026754	0.007717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1367	0.021847	0.026090	0.008460	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1368	0.020611	0.026309	0.009793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1369	0.020650	0.029358	0.002336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1370	0.020638	0.028344	0.003746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1371	0.020205	0.028295	0.002172	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1372	0.020028	0.029142	0.004503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1373	0.020590	0.028624	0.007735	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1374	0.020524	0.028130	0.008750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1375	0.020651	0.029364	0.009502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1376	0.020567	0.030473	0.002467	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1377	0.020387	0.031348	0.003014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1378	0.021278	0.030506	0.005269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1379	0.020991	0.031489	0.004931	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1380	0.020225	0.030545	0.006383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1381	0.021165	0.030100	0.007731	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1382	0.020025	0.031018	0.009826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1383	0.021302	0.031311	0.008014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1384	0.020329	0.030125	0.008709	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1385	0.021119	0.031984	0.009974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1386	0.021477	0.032806	0.004934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1387	0.020860	0.032824	0.006133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1388	0.020194	0.032653	0.008056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1389	0.021298	0.034795	0.001977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1390	0.020201	0.035075	0.002568	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1391	0.020031	0.034012	0.005061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1392	0.020473	0.035639	0.006185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1393	0.021988	0.034292	0.007016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1394	0.021362	0.034936	0.006285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1395	0.020157	0.034335	0.009929	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1396	0.021376	0.034449	0.008114	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1397	0.020026	0.034402	0.008444	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1398	0.020193	0.036305	0.002250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1399	0.021377	0.037004	0.002921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1400	0.020495	0.036349	0.004073	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1401	0.020713	0.036493	0.005180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1402	0.020705	0.036606	0.006791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1403	0.020707	0.036001	0.007795	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1404	0.021084	0.036909	0.009360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1405	0.021099	0.038614	0.002358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1406	0.021415	0.038256	0.004977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1407	0.020985	0.038423	0.006892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1408	0.021535	0.038394	0.008589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1409	0.020468	0.038094	0.009207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1410	0.022370	0.001346	0.008358	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1411	0.022138	0.002463	0.002028	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1412	0.022157	0.002238	0.004001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1413	0.022764	0.002499	0.005003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1414	0.023403	0.003382	0.006542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1415	0.022156	0.003319	0.008378	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1416	0.022062	0.003730	0.009628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1417	0.022518	0.002392	0.008988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1418	0.022537	0.004937	0.001096	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1419	0.022083	0.004939	0.002167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1420	0.022898	0.004580	0.004078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1421	0.022204	0.004081	0.004945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1422	0.023288	0.004712	0.007211	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1423	0.022019	0.004666	0.006584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1424	0.022266	0.004341	0.008171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1425	0.023249	0.004233	0.009588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1426	0.022073	0.006430	0.002641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1427	0.023394	0.007147	0.002163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1428	0.022192	0.006494	0.004410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1429	0.023350	0.007604	0.005680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1430	0.022052	0.006218	0.005367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1431	0.023013	0.006834	0.008811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1432	0.022319	0.006055	0.009036	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1433	0.022698	0.008735	0.003110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1434	0.022148	0.008202	0.005954	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1435	0.022856	0.008913	0.004162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1436	0.023120	0.008362	0.008546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1437	0.022112	0.011148	0.002745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1438	0.022135	0.010330	0.007041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1439	0.022799	0.010463	0.006243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1440	0.022570	0.010474	0.009075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1441	0.022635	0.012379	0.001282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1442	0.022648	0.012052	0.002466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1443	0.023380	0.012266	0.003144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1444	0.022099	0.012929	0.002898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1445	0.022082	0.012230	0.004141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1446	0.022321	0.013469	0.004566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1447	0.022892	0.012827	0.004022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1448	0.022822	0.012035	0.005895	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1449	0.022011	0.012148	0.008557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1450	0.023173	0.012973	0.008558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1451	0.022481	0.014917	0.002445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1452	0.022544	0.014351	0.003368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1453	0.023756	0.014781	0.004728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1454	0.022120	0.015204	0.004629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1455	0.023955	0.015583	0.004071	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1456	0.022871	0.014025	0.006701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1457	0.022426	0.014014	0.009095	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1458	0.023058	0.014937	0.008076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1459	0.022381	0.016907	0.001701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1460	0.022719	0.016427	0.003546	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1461	0.023520	0.017646	0.002403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1462	0.022259	0.016264	0.005384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1463	0.022954	0.017293	0.004614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1464	0.022916	0.016710	0.007224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1465	0.022485	0.016723	0.008331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1466	0.022115	0.017942	0.008781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1467	0.023273	0.019073	0.003081	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1468	0.022276	0.018630	0.004582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1469	0.022586	0.018009	0.005540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1470	0.022122	0.019878	0.007772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1471	0.022089	0.019252	0.006018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1472	0.022047	0.018423	0.009848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1473	0.023472	0.018014	0.009627	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1474	0.023169	0.019557	0.009214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1475	0.022111	0.020494	0.001472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1476	0.022607	0.020575	0.002779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1477	0.022269	0.020325	0.004832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1478	0.022406	0.020287	0.006054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1479	0.023933	0.022028	0.002164	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1480	0.022180	0.022010	0.002005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1481	0.023134	0.023151	0.004457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1482	0.023577	0.022383	0.008094	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1483	0.022049	0.022730	0.008583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1484	0.022350	0.025315	0.002849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1485	0.022438	0.025988	0.003704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1486	0.023594	0.024007	0.003024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1487	0.023394	0.025994	0.004150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1488	0.022284	0.024944	0.004608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1489	0.023233	0.024461	0.006194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1490	0.022320	0.024449	0.008144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1491	0.023337	0.024378	0.009297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1492	0.022346	0.026995	0.003054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1493	0.022868	0.027275	0.005292	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1494	0.022171	0.027230	0.004493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1495	0.023508	0.027392	0.006738	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1496	0.023360	0.026281	0.009145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1497	0.022748	0.027625	0.009965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1498	0.022257	0.026370	0.009381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1499	0.023576	0.028620	0.003732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1500	0.022820	0.028967	0.002320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1501	0.022613	0.028987	0.004287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1502	0.022007	0.028058	0.006572	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1503	0.022045	0.028277	0.007678	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1504	0.022189	0.029550	0.009127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1505	0.022562	0.029893	0.008176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1506	0.023660	0.030115	0.001851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1507	0.022342	0.030185	0.002312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1508	0.023219	0.031209	0.002706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1509	0.022498	0.031015	0.004339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1510	0.022433	0.030204	0.005759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1511	0.023668	0.030721	0.004354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1512	0.022926	0.031968	0.004463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1513	0.023025	0.030567	0.006964	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1514	0.022320	0.031252	0.006041	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1515	0.023361	0.031467	0.009140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1516	0.022514	0.031168	0.008617	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1517	0.022104	0.030574	0.009447	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1518	0.022809	0.032733	0.001217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1519	0.022512	0.033134	0.002924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1520	0.022013	0.032979	0.002013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1521	0.023498	0.033257	0.002381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1522	0.022349	0.032951	0.004305	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
