Current step: 750
Physical elapsed time: 0.074900000
CPU time: 9.516330000
id     	p[0]     	p[1]     	p[2]     	v[0]     	v[1]     	v[2]     	F[0]     	F[1]     	F[2]
878	0.011581	0.004056	0.002059	-0.017385	-0.060429	-0.087906	-0.000815	0.003569	0.000968
623	0.011078	0.005718	0.008593	-0.024500	-0.021207	0.069998	0.000000	0.000000	-0.000981
632	0.010648	0.006418	0.001245	0.157124	-0.220118	0.007015	-0.001094	0.003922	-0.009980
631	0.011809	0.007281	0.001492	0.017819	-0.025606	0.053302	-0.013480	-0.006901	-0.002146
491	0.010387	0.007809	0.001685	-0.033142	-0.014625	-0.025817	-0.000731	-0.000423	-0.000545
488	0.011171	0.007666	0.003099	0.063870	0.011379	-0.111324	0.000000	0.000000	-0.000981
498	0.010855	0.006284	0.002111	0.003885	0.094270	0.108478	0.002492	-0.001852	0.008621
627	0.011219	0.006239	0.003096	-0.044981	0.024071	-0.009304	0.000000	0.000000	-0.000981
913	0.011055	0.006736	0.004800	0.044824	-0.143543	-0.090906	0.000000	0.000000	-0.000981
497	0.011167	0.007623	0.004137	-0.107326	-0.113387	0.035733	0.000000	0.000000	-0.000981
481	0.011121	0.007108	0.008337	0.054869	0.054331	0.011303	0.000000	0.000000	-0.000981
750	0.011154	0.008261	0.001239	0.022927	0.104890	0.048672	0.000731	0.000423	-0.001417
502	0.010391	0.009136	0.000992	-0.024694	-0.027027	0.085325	0.000000	0.000000	0.012961
516	0.010528	0.009905	0.002147	0.049220	-0.039556	-0.185925	0.003833	0.000389	0.001357
635	0.010048	0.009089	0.002718	0.049900	0.022519	-0.127078	0.000000	0.000000	-0.000981
356	0.010718	0.009502	0.006195	0.047981	-0.166020	-0.044197	0.000000	0.000000	-0.000981
920	0.011442	0.011409	0.001713	-0.180077	-0.020214	-0.052734	0.000000	0.000000	-0.000981
626	0.011883	0.010898	0.000975	-0.081331	-0.055721	0.063711	0.000000	0.000000	0.026326
633	0.010372	0.011467	0.002621	-0.132020	0.045244	-0.086250	0.000000	0.000000	-0.000981
926	0.011332	0.013670	0.001025	0.115728	0.070548	0.152209	0.006946	-0.004529	-0.012409
647	0.010362	0.012261	0.001061	-0.021453	-0.036777	0.007871	0.008242	-0.000766	-0.005299
904	0.011937	0.012986	0.001055	-0.015456	-0.114953	0.179091	0.012588	-0.004310	-0.010776
643	0.011463	0.012827	0.001770	-0.118265	-0.002972	0.040516	-0.006062	-0.003463	0.008915
520	0.010063	0.013459	0.001216	0.094553	0.011975	0.037877	-0.001133	-0.001329	-0.000858
772	0.011180	0.013760	0.001888	-0.093628	-0.035756	-0.245489	-0.001600	0.002076	0.007840
526	0.010306	0.012683	0.002302	0.001669	-0.177539	0.006420	0.000000	0.000000	-0.000981
670	0.011971	0.013884	0.003744	-0.002508	-0.132794	-0.058812	0.000000	0.000000	-0.000981
630	0.010378	0.013313	0.003196	0.009483	0.060051	0.040853	0.000000	0.000000	-0.000981
222	0.010624	0.012317	0.004414	0.183862	0.173182	-0.109382	0.000000	0.000000	-0.000981
369	0.011132	0.015262	0.001623	0.017907	0.014724	-0.035236	0.000000	0.000000	-0.000981
782	0.010105	0.014948	0.001873	0.090842	-0.016149	-0.020614	0.000359	-0.006026	0.006182
762	0.010686	0.014200	0.001138	-0.052308	-0.047120	-0.044706	-0.010738	0.011555	0.001402
644	0.010068	0.015543	0.001185	0.061842	0.106573	0.027611	-0.000359	0.006026	-0.008144
671	0.010846	0.014376	0.008106	0.016198	-0.185974	0.009068	0.000000	0.000000	-0.000981
521	0.011113	0.016326	0.001432	0.004248	-0.065249	0.110030	0.000000	0.000000	-0.000981
523	0.011049	0.016078	0.003738	0.038383	0.047494	-0.083279	0.000000	0.000000	-0.000981
781	0.011590	0.017526	0.006819	0.000810	0.077783	0.014395	0.000000	0.000000	-0.000981
914	0.010417	0.016558	0.010137	-0.048299	-0.155629	0.136918	0.000000	0.000000	-0.000981
550	0.010863	0.019067	0.001653	0.059809	-0.036767	-0.109603	0.000000	0.000000	-0.000981
1057	0.011674	0.019760	0.000992	-0.177796	0.006973	-0.063471	0.000000	0.000000	0.001731
787	0.011748	0.019242	0.002275	0.013773	0.031225	-0.010623	0.000000	0.000000	-0.000981
539	0.011428	0.018770	0.003319	0.114797	0.029216	-0.076766	0.000000	0.000000	-0.000981
795	0.011037	0.019666	0.005596	-0.078498	-0.011567	-0.023080	0.000000	0.000000	-0.000981
677	0.011651	0.019372	0.007590	0.058872	-0.100354	0.010994	0.000000	0.000000	-0.000981
664	0.011623	0.021259	0.000960	0.010766	-0.093049	0.036619	-0.001212	-0.000184	0.038174
929	0.010332	0.020584	0.001377	-0.012471	0.024440	-0.129229	0.005415	0.011626	0.003202
790	0.010260	0.021507	0.000999	0.084074	0.013193	0.004934	0.000000	0.000000	0.000150
1068	0.010828	0.021180	0.003234	-0.197384	0.054793	-0.108421	0.000000	0.000000	-0.000981
796	0.011049	0.021716	0.002285	-0.063744	-0.064016	-0.134878	0.000000	0.000000	-0.000981
675	0.010030	0.021215	0.002258	-0.015413	-0.042232	0.072818	0.000000	0.000000	-0.000981
544	0.010017	0.021749	0.003523	0.053920	-0.126594	-0.071935	0.000000	0.000000	-0.000981
385	0.010526	0.021230	0.005936	0.065039	0.014930	-0.107727	0.000000	0.000000	-0.000981
383	0.010939	0.022281	0.001027	-0.042994	0.129962	0.017370	0.000000	0.000000	-0.000981
548	0.011507	0.023466	0.001086	0.119763	-0.029689	0.021894	0.000000	0.000000	-0.000981
814	0.011911	0.023645	0.003069	0.108611	0.121301	-0.062731	0.017140	0.005594	-0.000345
388	0.010426	0.022769	0.002008	0.008278	-0.078607	-0.021472	0.000000	0.000000	-0.000981
554	0.011217	0.023469	0.002652	0.168240	0.023721	0.046238	-0.013778	-0.003281	-0.009413
681	0.011548	0.023396	0.003874	-0.034547	0.027658	-0.087455	-0.003362	-0.002313	0.006815
543	0.010871	0.022612	0.005576	0.046152	0.004848	0.005077	0.000000	0.000000	-0.000981
405	0.010194	0.023892	0.004181	0.153285	0.041446	-0.030263	0.000000	0.000000	-0.000981
808	0.011512	0.023693	0.009246	-0.013510	0.051167	0.049410	0.000000	0.000000	-0.000981
682	0.011606	0.024451	0.001788	0.018508	0.021470	0.093042	-0.005832	0.000092	0.012676
966	0.010037	0.025309	0.001898	-0.054702	0.141448	0.001343	0.002887	-0.011073	0.003887
394	0.010137	0.024240	0.001902	0.008223	0.000324	-0.026035	0.000000	0.000000	-0.000981
819	0.011937	0.024431	0.001000	-0.014776	-0.120029	0.042291	0.005832	-0.000092	-0.011507
684	0.011714	0.025952	0.002880	-0.042530	0.060878	-0.122887	0.000000	0.000000	-0.000981
810	0.010972	0.025468	0.004972	-0.073115	0.097209	-0.020053	0.000149	0.000148	-0.001059
277	0.010319	0.024801	0.005328	0.034370	0.024865	0.076008	-0.000149	-0.000148	-0.000903
410	0.011510	0.025996	0.006997	0.087444	0.102386	-0.019933	0.000000	0.000000	-0.000981
558	0.011382	0.024146	0.006578	0.059989	0.060126	0.097349	0.000000	0.000000	-0.000981
552	0.010395	0.024587	0.010789	0.048478	0.041142	0.131909	0.000000	0.000000	-0.000981
807	0.010538	0.026061	0.000978	0.002394	-0.056641	-0.006668	0.007242	-0.000087	0.012895
680	0.010453	0.027534	0.000989	0.104481	0.104260	-0.077884	0.000525	-0.008625	0.001469
815	0.010792	0.026943	0.003438	0.098989	0.004519	-0.059560	0.000000	0.000000	-0.000981
965	0.010327	0.026329	0.002187	-0.042904	0.037703	-0.023718	0.002596	0.009628	-0.004048
804	0.010656	0.026095	0.002905	0.032568	0.117863	-0.123560	0.006587	-0.004963	0.013922
691	0.010822	0.027762	0.005700	-0.100416	-0.022902	0.020958	0.000000	0.000000	-0.000981
694	0.010381	0.028410	0.001179	-0.068235	-0.079318	0.000903	-0.001661	0.009643	-0.004600
827	0.010982	0.029189	0.001138	-0.054120	0.019679	0.034983	0.001395	0.001787	-0.001085
825	0.011377	0.028763	0.002205	0.066840	-0.024905	0.164289	0.000000	0.000000	-0.000981
831	0.010334	0.028006	0.002017	-0.138427	0.149009	0.021983	-0.000259	-0.002805	0.004503
828	0.011100	0.028348	0.004706	-0.047138	-0.039702	-0.032090	0.000000	0.000000	-0.000981
690	0.010886	0.029355	0.006800	-0.076118	0.164355	0.007522	0.000000	0.000000	-0.000981
701	0.011393	0.031900	0.001001	0.034855	0.034910	-0.019299	0.000057	0.000143	-0.001471
711	0.011046	0.031611	0.001891	0.037190	-0.047240	-0.014591	-0.000153	-0.000124	-0.000590
830	0.010421	0.031058	0.001010	-0.079369	0.048480	-0.004954	0.000000	0.000000	-0.000981
834	0.011777	0.030361	0.001163	-0.058680	-0.062327	0.068607	0.000000	0.000000	-0.000981
705	0.010836	0.030144	0.002242	0.064198	-0.177714	0.012874	0.000000	0.000000	-0.000981
842	0.011119	0.030038	0.003321	-0.123228	0.051351	-0.026929	0.000000	0.000000	-0.000981
840	0.011314	0.031230	0.004615	-0.091565	-0.040292	-0.062153	0.000000	0.000000	-0.000981
579	0.010757	0.030073	0.004939	0.060533	-0.032067	-0.066646	0.000000	0.000000	-0.000981
849	0.011677	0.033400	0.000988	-0.083253	-0.054102	0.006380	-0.005557	0.008702	0.003951
700	0.010012	0.032768	0.001351	-0.071300	0.001697	-0.113693	0.000000	0.000000	-0.000981
707	0.010571	0.032902	0.003288	0.000221	0.132569	-0.126496	0.000000	0.000000	-0.000981
714	0.010066	0.033440	0.002150	-0.041788	-0.016736	-0.135661	0.000000	0.000000	-0.000981
564	0.011411	0.032121	0.005179	0.017079	0.123791	-0.074998	0.000000	0.000000	-0.000981
844	0.011801	0.033340	0.006115	0.000628	0.137202	-0.012407	0.000000	0.000000	-0.000981
591	0.010306	0.035036	0.001418	0.116230	-0.004434	0.007571	0.000000	0.000000	-0.000981
730	0.010869	0.035873	0.001099	0.060134	-0.149122	-0.008198	0.001072	-0.002050	-0.000713
709	0.011654	0.034817	0.001020	0.021825	-0.069571	-0.030103	0.000000	0.000000	-0.000981
726	0.011565	0.035334	0.003090	-0.017824	0.020783	-0.200138	0.000000	0.000000	-0.000981
716	0.011232	0.035882	0.002168	-0.018856	-0.009154	-0.006398	-0.006690	-0.006016	-0.003811
442	0.010820	0.035388	0.003928	0.018278	0.061688	-0.103141	0.000000	0.000000	-0.000981
444	0.010491	0.034432	0.005262	0.131654	0.042785	-0.098794	0.000000	0.000000	-0.000981
721	0.010935	0.037614	0.001462	0.089514	0.043882	0.122085	-0.002039	-0.002620	-0.006613
851	0.010414	0.036744	0.000989	-0.006450	-0.022285	0.016800	-0.001072	0.002050	0.009617
854	0.010066	0.037420	0.003118	-0.081227	0.038398	-0.043463	0.000000	0.000000	-0.000981
595	0.011036	0.036874	0.002324	-0.022339	0.087856	-0.035416	-0.005642	0.002724	-0.001742
862	0.011547	0.037611	0.003254	-0.114556	-0.042103	-0.079273	0.000000	0.000000	-0.000981
838	0.011874	0.036466	0.002442	-0.018292	0.059736	0.008519	0.012332	0.003292	0.002610
600	0.011222	0.037977	0.002249	0.034962	-0.089121	-0.090293	0.002039	0.002620	0.004651
322	0.010828	0.037736	0.004191	0.200746	-0.077243	-0.092014	0.000000	0.000000	-0.000981
718	0.010869	0.036919	0.006936	-0.027024	-0.004859	-0.022807	0.000000	0.000000	-0.000981
989	0.011686	0.037176	0.009198	-0.065141	0.113425	0.061821	0.000000	0.000000	-0.000981
1135	0.011557	0.038511	0.001244	0.082133	0.009340	0.010585	-0.004690	-0.002203	-0.002776
869	0.010479	0.038880	0.001689	-0.246187	0.040435	0.006107	0.000000	0.000000	-0.000981
606	0.013320	0.001119	0.001804	0.068725	0.095678	0.110969	0.000000	0.000000	-0.000981
876	0.013736	0.001982	0.001326	0.040595	0.220946	0.134270	0.000000	0.000000	-0.000981
873	0.013927	0.001555	0.002666	-0.010929	0.080318	-0.127567	0.000000	0.000000	-0.000981
474	0.012253	0.001116	0.002111	0.024314	0.031934	0.108402	0.000000	0.000000	-0.000981
877	0.012036	0.001270	0.004830	-0.017200	0.078315	-0.092704	0.000000	0.000000	-0.000981
611	0.012504	0.001640	0.005741	-0.167271	0.029215	-0.068555	0.000000	0.000000	-0.000981
735	0.013892	0.001452	0.004858	0.054385	-0.039250	0.016551	0.000000	0.000000	-0.000981
741	0.013103	0.003200	0.000969	0.058565	-0.100525	-0.023381	0.000000	0.000000	0.025467
609	0.012491	0.002778	0.001747	-0.085946	-0.082192	-0.050374	-0.000122	-0.001993	-0.003116
893	0.013295	0.003055	0.002220	0.044270	0.071476	-0.155788	0.002917	0.000963	0.000804
887	0.012143	0.002564	0.003517	-0.006855	-0.039192	-0.115989	0.000000	0.000000	-0.000981
1018	0.013676	0.002494	0.003308	-0.139924	0.006680	-0.014295	0.000000	0.000000	-0.000981
888	0.012186	0.002789	0.004760	-0.092868	0.048843	0.016704	0.000000	0.000000	-0.000981
879	0.012403	0.002584	0.006679	-0.127200	-0.011339	0.027200	0.000000	0.000000	-0.000981
479	0.012068	0.005435	0.001748	0.104167	-0.014374	-0.052049	-0.003600	-0.004489	0.006903
475	0.013428	0.004421	0.001221	0.137724	-0.026542	-0.039316	0.000000	0.000000	-0.000981
618	0.012396	0.005853	0.001011	0.054590	0.018266	-0.133332	0.001683	0.005479	-0.010034
634	0.013154	0.005462	0.001490	0.021392	0.041540	0.013979	0.001916	-0.000990	0.000188
612	0.012127	0.004104	0.001246	0.039249	0.001343	0.041086	0.000765	0.000060	-0.002150
492	0.013106	0.005602	0.003266	-0.173016	-0.029987	-0.056142	-0.004265	0.002520	-0.002744
871	0.013916	0.005169	0.003554	0.086152	0.027577	-0.074935	0.004339	-0.003557	0.002192
743	0.012025	0.004724	0.002929	0.088048	0.022642	0.028049	0.000000	0.000000	-0.000981
755	0.013981	0.005725	0.002746	0.104685	-0.008998	-0.119138	-0.000075	0.001037	-0.002391
891	0.012521	0.004448	0.004592	-0.177175	-0.095813	-0.094583	0.000000	0.000000	-0.000981
344	0.012045	0.005381	0.006483	0.074801	-0.097468	0.057008	0.000000	0.000000	-0.000981
754	0.012607	0.007075	0.000967	-0.093064	0.152057	0.007281	0.001898	-0.006640	0.022362
894	0.013870	0.006355	0.001823	0.164982	-0.001231	0.038675	0.000000	0.000000	-0.000981
619	0.012534	0.007717	0.001594	-0.068558	0.035299	-0.063604	0.011582	0.013541	0.007059
760	0.013515	0.007810	0.001035	0.032143	-0.103561	0.024236	0.000000	0.000000	-0.000981
884	0.012991	0.006902	0.002039	-0.175156	0.007030	0.106959	0.000000	0.000000	-0.000981
347	0.012331	0.006469	0.004440	0.250617	-0.091259	-0.100614	0.000000	0.000000	-0.000981
890	0.013209	0.006173	0.005433	-0.032130	-0.089070	0.074238	0.000000	0.000000	-0.000981
885	0.012740	0.007048	0.010495	-0.085267	0.060872	0.111858	0.000000	0.000000	-0.000981
766	0.012213	0.007985	0.010470	-0.040116	-0.134020	0.103594	0.000000	0.000000	-0.000981
1035	0.013438	0.009783	0.001778	0.043485	-0.150744	0.027485	0.000287	-0.000116	-0.001490
903	0.012127	0.009833	0.001128	-0.017261	-0.038831	0.001320	0.000000	0.000000	-0.000981
504	0.012413	0.008830	0.001815	0.011372	0.107658	-0.137239	0.000000	0.000000	-0.000981
484	0.012545	0.008028	0.002637	0.073746	0.048629	-0.005612	0.000000	0.000000	-0.000981
764	0.012955	0.009987	0.002616	0.002309	-0.052601	-0.092813	-0.000287	0.000116	-0.000472
768	0.012961	0.009459	0.004289	0.162791	0.021232	-0.074577	0.004015	-0.005223	-0.002558
485	0.013614	0.008055	0.004409	0.154487	-0.034613	-0.014267	0.000000	0.000000	-0.000981
901	0.012207	0.008164	0.006373	-0.161760	-0.061475	-0.050399	0.000000	0.000000	-0.000981
649	0.013966	0.009296	0.006100	0.080949	-0.051822	-0.002279	0.000000	0.000000	-0.000981
1027	0.012366	0.008272	0.008425	-0.100307	0.060641	0.054069	0.000000	0.000000	-0.000981
628	0.013319	0.009924	0.008268	0.022871	0.134128	0.039577	0.000000	0.000000	-0.000981
917	0.012480	0.011792	0.001165	-0.135731	0.061980	0.033955	0.000000	0.000000	-0.000981
902	0.013653	0.010653	0.001208	-0.050128	-0.042009	0.059119	-0.000984	-0.001675	-0.010139
908	0.013761	0.010814	0.002085	0.081724	-0.050373	-0.060533	0.000984	0.001675	0.008177
769	0.013134	0.011083	0.002900	-0.111189	-0.139063	0.070266	0.000000	0.000000	-0.000981
757	0.012380	0.010179	0.004514	-0.133715	0.057573	0.017070	-0.004015	0.005223	0.000596
496	0.012884	0.010813	0.006186	0.141181	0.031444	0.006500	0.000000	0.000000	-0.000981
763	0.013534	0.012207	0.000982	-0.123342	-0.082702	-0.035343	-0.005612	-0.003534	0.010708
646	0.012850	0.013699	0.001495	0.124002	-0.025509	0.029473	-0.000476	-0.010091	0.000238
652	0.012138	0.012963	0.002585	0.013913	-0.025376	-0.118620	0.000000	0.000000	-0.000981
1047	0.013675	0.013887	0.002987	-0.076455	0.006030	-0.094658	-0.000423	-0.000852	-0.002696
911	0.012069	0.012002	0.003186	-0.038238	-0.027935	-0.078721	0.000000	0.000000	-0.000981
522	0.013914	0.013077	0.002417	0.203165	-0.021014	-0.152987	0.000000	0.000000	-0.000981
912	0.012639	0.012394	0.005226	-0.013132	-0.096605	-0.038052	0.000000	0.000000	-0.000981
645	0.012450	0.014467	0.001886	-0.084560	0.012221	0.021493	-0.002390	0.004817	0.001489
777	0.013220	0.014394	0.000998	0.040422	-0.027527	-0.079661	-0.002866	-0.004486	-0.005653
923	0.013510	0.014722	0.001894	-0.038160	0.032184	-0.000430	-0.000025	-0.003573	-0.001163
924	0.013656	0.015173	0.001040	-0.053069	0.056828	0.108020	0.005739	0.010232	-0.002088
651	0.013518	0.015499	0.002466	0.000887	0.046198	0.039275	0.000019	0.003102	0.001291
919	0.013895	0.014305	0.003838	-0.003435	-0.080296	-0.162427	0.000423	0.000852	0.000734
512	0.013570	0.014636	0.004985	0.077971	0.005689	0.066263	0.000000	0.000000	-0.000981
662	0.012999	0.015756	0.006458	-0.003486	-0.045745	-0.038585	0.000000	0.000000	-0.000981
534	0.013112	0.016096	0.001201	0.084118	0.062246	-0.032108	0.000000	0.000000	-0.000981
660	0.012155	0.017701	0.001379	-0.031366	-0.039761	0.011069	0.000000	0.000000	-0.000981
780	0.013439	0.017108	0.001009	-0.054976	-0.053441	-0.020768	-0.002776	-0.003392	-0.001407
661	0.012653	0.017417	0.002322	0.006433	0.049008	0.000915	-0.000448	-0.000440	-0.001586
1079	0.013174	0.017908	0.003011	0.120989	-0.033796	0.012686	0.000448	0.000440	-0.000376
771	0.012388	0.016224	0.004290	-0.073791	0.155575	-0.076839	0.000000	0.000000	-0.000981
778	0.012147	0.018890	0.001156	-0.015058	0.099313	-0.096573	0.000000	0.000000	-0.000981
798	0.013493	0.019079	0.001035	0.123521	-0.032072	0.122426	0.000000	0.000000	-0.000981
788	0.012745	0.019865	0.001777	0.080073	-0.062269	-0.052962	0.000384	-0.001223	0.000968
932	0.013894	0.019300	0.002279	-0.038827	-0.011671	0.016610	0.000000	0.000000	-0.000981
791	0.012576	0.020389	0.000954	-0.011677	0.070461	-0.148565	-0.000384	0.001223	0.027358
811	0.013435	0.021043	0.001126	-0.064683	-0.000158	-0.049755	-0.000022	-0.002290	-0.002778
962	0.012556	0.021399	0.001233	-0.032325	-0.112161	-0.026847	-0.002447	0.001707	-0.000188
799	0.013031	0.021177	0.002242	0.048853	0.023027	0.092584	-0.005278	0.005242	-0.001485
672	0.013346	0.021639	0.003072	-0.063196	0.049327	0.054715	0.000000	0.000000	-0.000981
1076	0.012337	0.020275	0.002823	-0.200465	-0.103608	-0.080684	0.000000	0.000000	-0.000981
941	0.013684	0.020519	0.002309	0.034273	-0.061461	0.138779	0.005278	-0.005242	-0.000477
806	0.013100	0.020899	0.004246	0.049347	-0.102055	-0.067786	0.000000	0.000000	-0.000981
250	0.012344	0.021693	0.007323	0.088096	0.124402	0.093934	0.000000	0.000000	-0.000981
556	0.012936	0.023469	0.001654	0.064185	0.138890	0.023828	0.001485	0.006987	0.007454
392	0.012826	0.022891	0.000981	0.158606	-0.022348	0.083647	-0.001485	-0.006987	0.013869
958	0.013798	0.023711	0.001014	-0.003277	-0.176944	-0.000195	0.000000	0.000000	-0.000981
402	0.012522	0.022277	0.001978	0.035368	-0.162985	-0.028962	0.000000	0.000000	-0.000981
935	0.013755	0.023366	0.003288	0.007974	0.026103	0.041616	0.000000	0.000000	-0.000981
944	0.013158	0.022629	0.003817	-0.020802	-0.044018	-0.033161	0.000000	0.000000	-0.000981
956	0.012913	0.025308	0.001290	0.011508	0.047608	-0.053112	-0.005997	0.004579	0.001549
546	0.013587	0.024773	0.000955	0.114639	-0.131837	0.055563	0.006226	-0.005015	0.040637
821	0.013834	0.025272	0.001827	0.058687	0.133653	-0.001587	-0.004325	0.004456	0.001692
679	0.012547	0.024392	0.002222	0.163416	0.054141	0.045129	0.000028	-0.000274	-0.002947
1219	0.012454	0.025731	0.002058	-0.030908	-0.024926	-0.017545	-0.000509	0.000483	-0.000123
801	0.012509	0.024518	0.003195	-0.084412	-0.039706	0.068731	-0.000028	0.000274	0.000985
940	0.012747	0.024669	0.005689	-0.123255	0.089812	-0.041226	0.000000	0.000000	-0.000981
1086	0.012344	0.025383	0.004375	-0.033809	0.068070	0.054278	0.000000	0.000000	-0.000981
957	0.013764	0.025032	0.004900	-0.063974	0.024682	-0.047655	0.000000	0.000000	-0.000981
553	0.013730	0.024508	0.012668	0.129843	0.070986	0.176877	0.000000	0.000000	-0.000981
818	0.012405	0.026490	0.001369	-0.081982	0.108937	0.016308	0.000000	0.000000	-0.000981
704	0.012276	0.027414	0.002718	-0.057380	-0.024130	0.071760	0.000000	0.000000	-0.000981
839	0.013325	0.027963	0.002299	-0.039926	-0.076955	0.041563	0.000504	-0.000085	-0.000221
829	0.013588	0.027422	0.004370	-0.005864	-0.055833	-0.014009	0.000000	0.000000	-0.000981
1102	0.013753	0.029848	0.001139	-0.041506	0.013249	-0.002656	0.000000	0.000000	-0.000981
835	0.012764	0.028064	0.001472	-0.207692	0.023173	-0.026189	-0.000504	0.000085	-0.001741
571	0.012492	0.029846	0.002008	0.125187	0.077294	-0.121330	0.000000	0.000000	-0.000981
841	0.013094	0.029802	0.003107	-0.066670	-0.055164	-0.101463	0.000000	0.000000	-0.000981
979	0.012855	0.028084	0.003901	0.022088	-0.029555	-0.110845	0.000000	0.000000	-0.000981
1087	0.013968	0.029103	0.004882	-0.169796	0.008381	-0.038325	0.000000	0.000000	-0.000981
809	0.012055	0.029919	0.005818	0.012300	0.117738	-0.056491	0.000000	0.000000	-0.000981
703	0.013905	0.029358	0.007439	0.094786	-0.067596	0.021452	0.000000	0.000000	-0.000981
678	0.012497	0.028773	0.008069	0.093153	0.186294	0.046418	0.000000	0.000000	-0.000981
996	0.012806	0.031001	0.001767	0.033854	-0.127725	-0.130969	0.000000	0.000000	-0.000981
576	0.012086	0.031762	0.001697	0.079453	0.056146	-0.161164	0.000096	-0.000020	-0.000882
977	0.013899	0.030279	0.004376	-0.052397	-0.060052	-0.016213	0.000000	0.000000	-0.000981
1009	0.012868	0.031412	0.005911	-0.105717	-0.061306	-0.039187	0.000000	0.000000	-0.000981
713	0.012447	0.030396	0.007394	-0.100562	-0.103326	0.062080	0.000000	0.000000	-0.000981
985	0.013555	0.032144	0.001665	-0.000263	-0.093615	0.061164	0.000000	0.000000	-0.000981
696	0.013330	0.033956	0.001742	0.040539	0.079029	0.101327	0.000000	0.000000	-0.000981
820	0.012093	0.032752	0.001425	-0.004351	-0.138817	-0.076343	0.005557	-0.008702	0.005080
988	0.013674	0.033026	0.001124	-0.070917	0.123546	0.050787	0.000000	0.000000	-0.000981
583	0.013795	0.033638	0.002580	0.025542	0.130039	-0.099622	-0.002072	-0.003329	-0.001798
1000	0.012331	0.033978	0.002912	-0.107023	-0.128555	-0.055153	0.000000	0.000000	-0.000981
846	0.013469	0.033263	0.003756	-0.018494	0.124090	-0.027357	0.000000	0.000000	-0.000981
574	0.013362	0.033025	0.007286	0.072758	-0.032317	0.027479	0.000000	0.000000	-0.000981
855	0.013934	0.032063	0.006804	0.021429	-0.108205	-0.008741	0.000000	0.000000	-0.000981
584	0.012463	0.033569	0.007168	0.082039	0.073321	0.045618	0.000000	0.000000	-0.000981
715	0.012787	0.035416	0.001291	0.043173	0.058178	-0.162950	-0.002121	0.001419	-0.000184
725	0.013559	0.034890	0.001032	0.028382	-0.029692	0.143916	-0.005358	0.003562	-0.005749
999	0.013830	0.034728	0.003654	-0.033859	0.047144	0.008670	0.005672	-0.002661	-0.005930
857	0.013185	0.035032	0.004215	0.073529	0.016040	-0.107959	-0.005672	0.002661	0.003968
870	0.013952	0.034525	0.006287	-0.065290	0.038724	-0.132083	0.000000	0.000000	-0.000981
859	0.012038	0.037242	0.001025	-0.012867	0.052870	-0.096044	0.000000	0.000000	-0.000981
848	0.013697	0.036438	0.001135	0.012173	0.026225	0.057574	-0.003839	-0.007535	-0.003263
866	0.013004	0.037224	0.001742	-0.028780	0.028383	0.033069	-0.002701	-0.006429	0.006004
724	0.013254	0.037811	0.001091	0.011223	0.038771	-0.106786	0.002701	0.006429	-0.007966
863	0.013992	0.036473	0.002490	0.152481	-0.152560	-0.162003	0.000000	0.000000	-0.000981
582	0.012560	0.036222	0.003511	0.039035	0.051114	-0.029426	0.000000	0.000000	-0.000981
856	0.013527	0.037520	0.004245	-0.005339	0.199429	-0.095193	0.000000	0.000000	-0.000981
1133	0.013858	0.038897	0.000996	-0.028146	-0.118372	-0.010471	0.000000	0.000000	0.002101
1005	0.012357	0.038880	0.001537	-0.025044	-0.104793	-0.159641	0.004690	0.002203	0.000814
1137	0.013324	0.038767	0.002504	-0.003138	-0.096006	-0.163076	0.000000	0.000000	-0.000981
1257	0.013030	0.038583	0.003709	-0.152663	-0.020272	-0.120995	0.000542	-0.000315	-0.001535
865	0.012391	0.038955	0.004377	-0.126441	-0.030693	0.002278	-0.000542	0.000315	-0.000427
861	0.012093	0.038917	0.006193	0.036727	0.072493	0.065306	0.000000	0.000000	-0.000981
1011	0.014815	0.001054	0.000995	-0.040842	-0.099596	0.022037	0.000000	0.000000	0.005105
872	0.015363	0.001435	0.003039	-0.072507	-0.078278	-0.004187	0.000000	0.000000	-0.000981
1144	0.014733	0.001020	0.006964	0.039603	0.078554	0.073501	0.000000	0.000000	-0.000981
748	0.014379	0.001058	0.009164	0.080899	-0.146935	0.095799	0.000000	0.000000	-0.000981
1014	0.015638	0.002034	0.001152	0.089309	-0.064524	0.011196	0.000000	0.000000	-0.000981
746	0.014936	0.003849	0.000962	-0.074624	0.114166	-0.011163	0.003192	0.001835	0.028047
734	0.014400	0.003539	0.001681	-0.192695	0.031654	-0.034732	-0.003192	-0.001835	0.003407
1012	0.014551	0.002910	0.003599	-0.157395	0.122071	0.025988	0.000000	0.000000	-0.000981
895	0.014109	0.003762	0.003056	0.120260	-0.107737	0.018544	0.000000	0.000000	-0.000981
1016	0.015892	0.004439	0.001021	-0.020797	0.061399	0.074933	0.006019	-0.007100	-0.004005
1157	0.015325	0.005073	0.001293	-0.132373	-0.157008	0.002916	-0.006019	0.007100	0.002043
875	0.014026	0.005602	0.001002	0.026928	-0.031906	0.032743	0.000000	0.000000	-0.000651
874	0.014217	0.004805	0.001817	-0.047070	-0.115226	0.147422	0.000000	0.000000	-0.000981
749	0.015893	0.004137	0.003214	-0.025412	0.009845	0.032186	0.000000	0.000000	-0.000981
898	0.014225	0.005792	0.005903	-0.017512	-0.062833	-0.038022	0.000000	0.000000	-0.000981
886	0.015533	0.005765	0.004633	-0.020230	0.023392	-0.081170	0.000000	0.000000	-0.000981
